attribution_tag,attribution_name,dimred_tag,dimred_name,prompt_count,soft_suff_mean,soft_suff_std,soft_comp_mean,soft_comp_std,final_suff_mean,final_suff_std,final_comp_mean,final_comp_std
value_zeroing,value_zeroing,ica_n_components_3,ica,100,0.010117380890205346,0.00639042014247222,0.09579476836032969,0.04796595143188314,0.987697442187511,3.883558004531511,0.7050453373188789,0.31917646738352
value_zeroing,value_zeroing,ica_n_components_5,ica,100,0.008872375086318695,0.005050653618621043,0.08203600457939045,0.039245736367444765,1.162024410646039,3.717843126958851,0.5398688883091288,0.27897705022638725
value_zeroing,value_zeroing,kernel_pca_n_components_1,kernel_pca,100,0.010448295885059694,0.0052036579093689425,0.11136576039537649,0.043812672170331836,1.665039467053749,3.8169811170136505,0.7773179241393486,0.3050679566468428
value_zeroing,value_zeroing,kernel_pca_n_components_3,kernel_pca,100,0.01037318849957105,0.005552303610863815,0.10105328311348774,0.04842739594091251,2.141933821441609,3.819495875494411,0.6980071044969103,0.30851846963868934
value_zeroing,value_zeroing,kernel_pca_n_components_5,kernel_pca,100,0.009874362989088614,0.00436800176788592,0.09894626282166673,0.050600688546835,0.9799137563778437,4.109817454829787,0.7047908244204205,0.31695255919143184
value_zeroing,value_zeroing,nmf_n_components_1,nmf,100,0.017800424278955146,0.009098005324380215,0.23997008296116695,0.07539113062288454,4.271551579018227,3.7485837938295843,1.5290240558841837,0.45566446879701045
value_zeroing,value_zeroing,nmf_n_components_3,nmf,100,0.012175967216047063,0.006521812693941152,0.15103537017888155,0.060517710667196994,1.6132925973235646,4.193419229972613,1.1218608801412746,0.3555707024979234
value_zeroing,value_zeroing,nmf_n_components_5,nmf,100,0.01075932427988985,0.0060914674467996205,0.11456550722446446,0.05421059977786662,0.7876877409132758,4.072565255726071,0.8732509097097038,0.32863750775824035
value_zeroing,value_zeroing,pca_n_components_1,pca,100,0.011635798260980917,0.006907782734843227,0.11855099482348957,0.051526850356658646,2.2793864719756645,4.11538780018392,0.8026431804850904,0.34367925311463
value_zeroing,value_zeroing,pca_n_components_3,pca,100,0.010128207664499773,0.0050004238008548715,0.10318638658241541,0.048676008259941825,1.9274662046627702,4.070165602310005,0.7129577529803872,0.30440875378675725
value_zeroing,value_zeroing,pca_n_components_5,pca,100,0.00939483805415322,0.004542979556992036,0.09609235550078477,0.04252282887815461,1.3323197907748072,3.88073454233721,0.6981351204560313,0.2954333808839591
